,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Spain,Geography_France,Geography_Germany,Gender_Male,Gender_Female
418,3,2,6,0,1,0,0,2,1,1,-1,-1,1,-1
419,4,0,3,2,1,0,0,1,0,-1,-1,1,1,-1
420,3,1,5,0,2,1,1,2,0,1,-1,-1,1,-1
421,4,1,5,0,1,1,0,2,0,-1,1,-1,1,-1
422,4,1,3,3,1,1,1,2,0,-1,1,-1,-1,1
423,2,0,3,2,2,1,1,1,0,-1,-1,1,1,-1
424,2,1,4,3,1,1,1,2,0,-1,1,-1,-1,1
425,3,0,3,0,2,1,1,2,0,-1,1,-1,1,-1
426,1,3,6,2,1,1,0,2,0,1,-1,-1,-1,1
427,2,0,5,2,1,1,1,2,0,1,-1,-1,-1,1
428,3,1,4,0,2,1,1,1,0,1,-1,-1,1,-1
429,3,0,5,2,1,1,1,1,1,-1,1,-1,1,-1
430,2,1,4,0,2,1,1,1,0,1,-1,-1,1,-1
431,2,0,5,0,2,1,0,1,0,1,-1,-1,1,-1
432,2,1,6,2,1,1,0,2,0,1,-1,-1,-1,1
433,4,1,5,2,1,1,1,1,0,-1,1,-1,-1,1
434,3,1,6,0,2,1,1,2,0,1,-1,-1,-1,1
435,3,0,7,1,2,0,0,1,0,1,-1,-1,-1,1
436,2,1,6,0,2,0,0,1,0,1,-1,-1,1,-1
437,4,1,4,2,1,0,0,1,0,-1,-1,1,-1,1
438,3,0,3,2,2,1,0,1,0,-1,-1,1,1,-1
439,3,2,5,0,2,1,1,1,0,-1,1,-1,1,-1
440,4,1,4,2,2,1,0,1,0,-1,-1,1,-1,1
441,3,1,3,0,2,1,0,2,0,-1,1,-1,1,-1
442,3,0,3,0,3,1,0,1,0,-1,1,-1,1,-1
443,2,1,6,0,2,1,1,2,0,1,-1,-1,-1,1
444,2,1,3,2,1,1,0,1,0,1,-1,-1,1,-1
445,3,0,6,0,2,0,0,2,0,-1,1,-1,-1,1
446,1,0,3,2,1,1,1,2,0,-1,1,-1,1,-1
447,2,1,7,0,2,1,1,1,0,1,-1,-1,-1,1
448,2,3,6,1,1,1,1,1,0,1,-1,-1,-1,1
449,2,0,4,0,2,1,0,1,0,1,-1,-1,1,-1
450,2,2,5,2,1,1,0,1,1,-1,-1,1,-1,1
451,1,2,3,1,2,0,0,1,0,-1,1,-1,-1,1
452,4,1,2,2,1,1,0,2,0,-1,-1,1,1,-1
453,1,1,4,2,2,1,0,1,0,-1,1,-1,-1,1
454,4,2,7,3,1,1,0,1,1,1,-1,-1,-1,1
455,2,1,6,2,2,1,0,1,1,1,-1,-1,1,-1
456,3,1,5,1,1,0,0,1,0,1,-1,-1,1,-1
457,2,1,5,2,2,1,1,2,1,-1,-1,1,-1,1
458,4,0,4,1,1,1,1,2,0,-1,1,-1,1,-1
459,3,1,7,3,2,1,1,1,0,1,-1,-1,1,-1
460,491,1,5,1,1,1,0,2,1,-1,1,-1,-1,1
461,2,1,3,2,1,0,0,1,0,1,-1,-1,1,-1
462,2,0,3,0,2,0,0,2,0,-1,1,-1,-1,1
463,3,2,6,0,2,1,1,2,0,-1,1,-1,1,-1
464,4,0,6,0,2,1,0,1,0,1,-1,-1,1,-1
465,4,0,4,0,2,1,1,1,0,1,-1,-1,1,-1
466,4,2,5,0,2,1,1,2,0,-1,1,-1,1,-1
467,2,1,3,2,2,0,1,2,0,-1,-1,1,-1,1
468,3,0,3,0,2,0,1,2,1,-1,1,-1,-1,1
469,3,1,3,0,2,1,0,1,1,1,-1,-1,1,-1
470,3,1,3,0,2,1,0,1,0,-1,1,-1,1,-1
471,3,1,6,3,1,0,0,1,1,-1,1,-1,1,-1
472,4,0,6,0,2,1,1,1,0,-1,1,-1,-1,1
473,3,3,4,1,2,1,1,1,0,-1,-1,1,-1,1
474,3,1,6,2,1,1,1,1,0,-1,1,-1,1,-1
475,1,1,5,2,2,1,0,2,0,-1,-1,1,-1,1
476,3,1,5,2,1,0,1,1,0,-1,-1,1,1,-1
477,506,1,5,1,1,1,1,1,0,-1,1,-1,-1,1
478,4,0,4,2,2,0,0,2,0,1,-1,-1,-1,1
479,2,1,6,3,1,1,1,1,0,-1,-1,1,1,-1
480,4,1,4,2,2,1,1,1,0,-1,1,-1,1,-1
481,2,1,3,1,2,1,1,2,0,-1,1,-1,-1,1
482,1,0,3,2,2,1,1,2,0,-1,1,-1,-1,1
483,4,1,3,2,4,1,0,1,1,-1,1,-1,-1,1
484,3,0,6,0,2,0,0,2,0,1,-1,-1,1,-1
485,4,1,3,0,2,1,0,1,0,-1,1,-1,1,-1
486,4,1,3,2,2,1,0,2,0,-1,-1,1,-1,1
487,4,1,5,3,2,1,1,1,0,-1,-1,1,-1,1
488,3,1,3,2,2,1,1,1,0,-1,1,-1,-1,1
489,4,1,3,0,2,1,1,2,0,-1,1,-1,1,-1
490,4,0,5,3,2,0,1,1,0,-1,-1,1,-1,1
491,3,1,5,3,2,0,1,2,0,-1,1,-1,-1,1
492,1,0,3,2,2,0,0,1,0,1,-1,-1,1,-1
493,1,0,5,2,1,1,0,1,0,-1,1,-1,1,-1
494,3,0,7,4,1,0,1,1,1,-1,1,-1,1,-1
495,2,1,6,2,1,1,1,1,0,-1,1,-1,1,-1
496,2,1,6,3,1,0,0,1,1,-1,-1,1,1,-1
497,2,3,3,1,1,0,1,2,0,-1,1,-1,1,-1
498,2,0,6,2,1,1,1,2,0,-1,-1,1,-1,1
499,4,1,5,0,2,0,0,1,0,1,-1,-1,1,-1
500,3,3,4,0,2,1,1,1,0,-1,1,-1,1,-1
501,4,1,6,2,1,1,1,1,0,-1,-1,1,-1,1
502,1,1,6,2,2,1,1,2,0,-1,1,-1,-1,1
503,3,3,4,2,1,1,1,2,0,-1,1,-1,1,-1
504,4,0,5,1,1,1,0,2,0,-1,1,-1,-1,1
505,3,1,5,2,2,1,1,1,0,-1,1,-1,1,-1
506,4,0,6,2,1,1,0,2,0,-1,1,-1,1,-1
507,2,1,3,1,2,1,0,2,0,-1,1,-1,1,-1
508,1,1,4,2,1,0,0,1,0,-1,-1,1,-1,1
509,1,1,4,3,2,1,1,2,0,-1,1,-1,1,-1
510,2,1,6,0,1,1,0,1,1,-1,1,-1,-1,1
511,2,1,2,2,1,0,0,2,0,-1,1,-1,1,-1
512,3,1,3,3,2,1,0,1,0,-1,-1,1,-1,1
513,1,1,3,3,2,1,0,2,0,-1,-1,1,1,-1
514,1,1,5,0,2,1,1,2,0,-1,1,-1,1,-1
515,1,1,5,3,2,1,0,1,0,-1,-1,1,1,-1
516,2,0,4,2,2,0,1,2,0,-1,-1,1,1,-1
517,3,1,5,0,1,0,1,1,0,-1,1,-1,1,-1
518,2,0,6,2,2,0,1,2,0,-1,1,-1,1,-1
519,2,1,3,0,2,1,1,1,0,-1,1,-1,-1,1
520,2,1,5,0,1,1,0,2,1,-1,1,-1,1,-1
521,2,0,6,0,2,0,0,1,0,-1,1,-1,1,-1
522,3,1,3,1,1,1,1,1,0,1,-1,-1,1,-1
523,3,1,5,2,2,1,0,2,0,-1,1,-1,1,-1
524,4,1,5,2,1,1,0,2,0,-1,-1,1,-1,1
525,2,1,4,2,1,0,1,2,0,-1,1,-1,-1,1
526,2,2,7,2,2,1,1,2,0,-1,1,-1,1,-1
527,4,0,5,0,2,0,1,1,0,-1,1,-1,1,-1
528,1,0,6,1,1,1,0,1,0,-1,1,-1,-1,1
529,3,2,4,1,1,1,0,2,1,-1,-1,1,1,-1
530,2,3,7,2,3,0,0,1,1,-1,-1,1,1,-1
531,4,1,3,0,2,1,1,1,0,-1,1,-1,1,-1
532,3,3,2,0,1,1,1,1,0,-1,1,-1,1,-1
533,2,1,6,0,2,1,0,1,0,1,-1,-1,1,-1
534,3,1,4,0,1,1,1,1,0,1,-1,-1,1,-1
535,2,1,3,3,2,1,1,1,0,-1,1,-1,-1,1
536,4,0,6,3,2,1,0,2,0,-1,1,-1,1,-1
537,4,0,5,0,1,1,0,1,0,-1,1,-1,1,-1
538,3,1,3,2,1,0,0,1,1,-1,1,-1,-1,1
539,3,2,5,0,2,0,1,1,0,-1,1,-1,1,-1
540,4,1,3,0,2,1,1,2,0,-1,1,-1,1,-1
541,3,3,5,2,2,1,1,2,0,1,-1,-1,1,-1
542,2,1,3,2,1,0,0,2,1,-1,-1,1,1,-1
543,2,1,3,2,1,0,1,2,0,-1,1,-1,-1,1
544,3,0,3,1,2,1,1,1,0,-1,-1,1,-1,1
545,2,1,6,2,2,0,0,2,0,-1,1,-1,-1,1
546,2,1,4,2,2,0,1,2,0,-1,1,-1,1,-1
547,2,1,5,0,2,1,0,1,0,1,-1,-1,-1,1
548,4,2,2,1,1,1,1,1,1,-1,-1,1,1,-1
549,3,1,6,1,2,0,0,1,1,-1,1,-1,-1,1
550,2,0,6,0,2,0,1,1,0,-1,1,-1,1,-1
551,4,0,6,1,2,1,0,1,0,-1,-1,1,-1,1
552,3,1,4,3,1,1,1,2,0,1,-1,-1,1,-1
553,2,0,4,0,3,1,0,2,0,-1,1,-1,-1,1
554,3,1,4,0,2,1,0,1,0,1,-1,-1,1,-1
555,2,1,4,0,2,1,1,1,0,1,-1,-1,1,-1
556,2,1,2,2,1,0,1,1,1,-1,1,-1,-1,1
557,3,1,3,2,2,0,1,1,0,1,-1,-1,1,-1
558,3,1,6,2,1,0,0,2,0,1,-1,-1,-1,1
559,2,1,6,2,1,1,0,1,1,-1,-1,1,1,-1
560,3,1,6,0,2,1,1,1,0,-1,1,-1,1,-1
561,2,0,6,0,1,1,0,2,0,1,-1,-1,1,-1
562,4,2,6,3,2,0,1,2,1,1,-1,-1,-1,1
563,2,1,7,1,1,0,1,1,0,1,-1,-1,1,-1
564,4,1,6,2,1,0,0,2,1,1,-1,-1,-1,1
565,2,1,5,1,3,1,0,1,1,-1,-1,1,-1,1
566,2,1,6,0,2,1,1,2,0,1,-1,-1,-1,1
567,1,1,4,2,1,1,0,1,0,-1,1,-1,1,-1
568,2,1,3,0,2,1,1,2,0,-1,1,-1,1,-1
569,3,1,6,2,2,1,1,2,0,-1,-1,1,1,-1
570,1,0,3,2,2,1,0,1,0,-1,1,-1,1,-1
571,1,1,6,1,1,1,1,1,0,-1,1,-1,-1,1
572,3,0,6,1,2,0,0,1,0,-1,-1,1,1,-1
573,3,1,3,0,2,0,0,1,0,-1,1,-1,1,-1
574,2,1,4,2,1,1,0,1,1,-1,1,-1,1,-1
575,3,1,5,1,1,1,0,1,1,-1,-1,1,-1,1
576,3,1,4,0,2,1,0,1,0,-1,1,-1,1,-1
577,2,3,6,1,1,0,1,1,0,-1,-1,1,1,-1
578,3,1,3,0,2,1,1,2,0,-1,1,-1,1,-1
579,3,1,2,0,1,0,1,1,1,-1,1,-1,-1,1
580,1,1,4,2,1,1,1,2,0,-1,1,-1,1,-1
581,2,1,3,1,2,1,0,1,0,1,-1,-1,1,-1
582,3,1,5,0,2,0,0,1,0,-1,1,-1,1,-1
583,3,2,5,2,1,1,0,2,0,-1,1,-1,1,-1
584,3,1,7,2,2,0,0,2,0,1,-1,-1,-1,1
585,2,1,3,1,2,1,1,1,0,-1,1,-1,1,-1
586,2,2,6,0,2,0,1,2,1,-1,1,-1,1,-1
587,2,1,4,2,2,1,1,2,0,-1,-1,1,-1,1
588,3,1,2,1,1,1,0,2,0,-1,1,-1,-1,1
589,4,1,6,0,2,1,0,1,0,1,-1,-1,-1,1
590,1,0,4,2,1,1,0,1,0,-1,1,-1,1,-1
591,2,1,7,0,2,0,1,2,0,-1,1,-1,1,-1
592,4,2,4,0,1,1,1,1,1,-1,1,-1,-1,1
593,2,1,3,3,2,1,0,1,0,-1,-1,1,1,-1
594,1,2,7,0,3,0,1,1,1,-1,1,-1,-1,1
595,2,1,4,0,2,1,1,2,0,1,-1,-1,-1,1
596,4,1,4,1,1,1,0,1,0,-1,1,-1,1,-1
597,4,2,2,2,1,1,0,1,1,1,-1,-1,-1,1
598,2,0,6,0,2,1,1,2,0,-1,1,-1,1,-1
599,1,1,2,2,2,1,1,2,1,-1,-1,1,-1,1
600,4,1,4,2,2,0,1,2,0,-1,-1,1,1,-1
601,1,1,3,2,2,1,1,1,0,1,-1,-1,1,-1
602,3,1,3,2,1,1,0,2,1,-1,1,-1,1,-1
603,1,1,6,2,1,0,0,1,0,1,-1,-1,1,-1
604,3,0,6,2,1,1,1,2,0,1,-1,-1,1,-1
605,3,2,6,1,1,1,1,2,0,1,-1,-1,1,-1
606,1,0,6,2,2,1,0,1,0,-1,-1,1,1,-1
607,4,0,5,2,2,0,1,2,0,-1,1,-1,-1,1
608,1,0,5,0,2,0,1,2,0,-1,1,-1,-1,1
609,2,1,3,1,1,0,0,1,0,-1,1,-1,1,-1
610,4,0,6,0,2,1,0,1,0,1,-1,-1,-1,1
611,2,1,5,0,2,1,1,1,0,-1,1,-1,1,-1
612,2,0,4,2,3,1,0,1,1,1,-1,-1,-1,1
613,1,0,3,2,1,0,0,2,0,-1,-1,1,1,-1
614,3,0,5,0,2,1,1,2,0,-1,1,-1,1,-1
615,3,0,7,2,2,0,0,2,0,-1,-1,1,-1,1
616,1,1,4,3,1,1,0,1,0,-1,-1,1,1,-1
617,3,1,5,2,1,1,1,2,0,-1,1,-1,1,-1
618,2,1,5,0,2,1,1,2,0,1,-1,-1,-1,1
619,2,0,6,3,1,1,0,2,0,1,-1,-1,-1,1
620,4,1,3,2,2,0,0,2,0,-1,-1,1,1,-1
621,2,1,5,2,1,1,0,1,0,-1,1,-1,-1,1
622,3,1,7,1,2,0,0,1,0,-1,-1,1,-1,1
623,2,1,5,0,2,1,1,1,0,-1,1,-1,-1,1
624,1,1,4,1,1,1,1,2,0,-1,-1,1,-1,1
625,4,72,6,0,2,0,1,1,0,1,-1,-1,1,-1
626,1,0,5,0,2,1,0,1,0,-1,1,-1,-1,1
627,2,1,5,1,1,1,0,1,1,-1,1,-1,-1,1
628,1,1,3,1,2,1,1,1,0,-1,1,-1,1,-1
629,501,3,6,0,1,1,0,1,0,-1,1,-1,-1,1
630,2,1,7,2,2,1,1,2,0,-1,-1,1,-1,1
631,4,2,3,3,1,0,0,2,1,-1,-1,1,1,-1
632,2,1,5,0,2,1,0,1,0,-1,1,-1,1,-1
633,3,2,5,2,1,0,1,2,1,1,-1,-1,-1,1
634,4,1,5,2,3,1,0,2,1,-1,1,-1,1,-1
635,3,0,6,2,2,0,1,1,0,-1,1,-1,-1,1
636,1,1,7,1,1,1,0,2,0,-1,1,-1,1,-1
637,4,1,4,2,2,0,1,1,0,-1,-1,1,1,-1
638,3,1,3,2,1,1,0,1,0,-1,1,-1,1,-1
639,2,2,3,2,2,1,0,2,1,-1,-1,1,1,-1
640,2,1,6,0,2,1,0,1,0,-1,1,-1,1,-1
641,2,1,3,2,1,1,0,2,0,1,-1,-1,1,-1
642,2,1,5,3,2,1,1,1,0,-1,1,-1,1,-1
643,3,1,3,2,1,0,0,2,0,-1,-1,1,1,-1
644,1,1,6,2,1,0,1,2,0,1,-1,-1,1,-1
645,2,0,5,2,1,0,1,2,0,-1,-1,1,1,-1
646,2,0,2,3,1,0,0,2,0,-1,1,-1,1,-1
647,1,1,6,2,1,0,0,2,0,-1,1,-1,-1,1
648,4,1,5,2,1,0,1,1,0,-1,1,-1,-1,1
649,3,0,4,2,1,1,0,1,0,-1,1,-1,1,-1
650,4,1,6,2,1,1,0,2,0,-1,1,-1,1,-1
651,3,0,6,2,1,1,0,1,0,-1,-1,1,1,-1
652,2,1,6,2,1,1,0,2,0,1,-1,-1,1,-1
653,1,1,4,2,1,1,0,1,0,-1,1,-1,1,-1
654,2,0,4,0,2,1,1,1,0,-1,1,-1,1,-1
655,2,1,5,2,2,1,0,2,1,-1,-1,1,1,-1
656,2,0,5,1,1,1,0,2,0,-1,1,-1,1,-1
657,2,1,4,0,2,1,1,1,0,1,-1,-1,1,-1
658,3,0,5,3,1,0,0,2,0,-1,1,-1,1,-1
659,2,1,3,0,2,1,1,1,0,-1,1,-1,-1,1
660,1,1,5,0,2,1,0,2,0,-1,1,-1,-1,1
661,1,1,6,0,2,0,0,2,1,-1,1,-1,1,-1
662,1,1,3,0,2,0,0,1,0,1,-1,-1,-1,1
663,2,3,3,2,1,1,1,1,0,-1,-1,1,-1,1
664,3,0,5,1,1,0,0,1,0,-1,1,-1,1,-1
665,2,2,4,0,2,1,1,1,0,1,-1,-1,-1,1
666,3,2,5,0,1,1,0,1,1,-1,1,-1,-1,1
667,1,1,4,1,1,1,0,2,1,-1,1,-1,1,-1
668,2,1,2,2,2,0,1,2,1,-1,-1,1,1,-1
669,2,0,6,2,1,1,1,2,0,-1,-1,1,1,-1
670,3,3,2,0,2,0,1,1,0,-1,1,-1,1,-1
671,2,1,5,0,2,1,1,2,0,1,-1,-1,-1,1
672,488,1,5,1,1,1,1,1,0,-1,1,-1,1,-1
673,2,1,4,0,2,1,0,2,0,-1,1,-1,1,-1
674,1,1,6,0,1,1,0,1,0,1,-1,-1,1,-1
675,4,0,5,2,1,1,0,2,0,-1,1,-1,1,-1
676,3,1,5,2,2,0,0,1,0,-1,1,-1,-1,1
677,2,0,3,0,2,0,1,2,0,-1,1,-1,1,-1
678,4,1,3,2,2,1,0,2,0,-1,-1,1,-1,1
679,1,0,2,1,2,1,0,2,0,-1,-1,1,1,-1
680,4,0,5,2,1,1,0,1,0,-1,-1,1,1,-1
681,2,1,3,2,1,1,0,1,0,-1,1,-1,1,-1
682,2,1,6,2,1,1,0,2,1,-1,-1,1,1,-1
683,4,0,4,0,2,0,0,1,0,-1,1,-1,-1,1
684,497,0,3,0,2,1,1,2,0,1,-1,-1,1,-1
685,3,0,6,0,2,1,0,2,0,-1,1,-1,1,-1
686,3,2,5,2,1,0,0,1,1,-1,-1,1,1,-1
687,1,2,3,2,1,1,0,1,1,1,-1,-1,1,-1
688,3,1,5,0,2,1,1,1,0,-1,1,-1,1,-1
689,2,1,6,2,2,1,0,1,0,-1,-1,1,1,-1
690,3,0,3,0,3,0,1,1,0,-1,1,-1,1,-1
691,2,2,4,3,1,0,1,2,0,1,-1,-1,1,-1
692,3,1,5,0,2,1,0,2,0,-1,1,-1,1,-1
693,3,0,4,2,3,1,1,2,0,-1,-1,1,-1,1
694,3,0,6,3,2,1,1,1,0,-1,-1,1,1,-1
695,4,2,3,2,1,1,1,2,0,-1,-1,1,1,-1
696,1,3,3,2,1,0,1,2,0,1,-1,-1,-1,1
697,3,0,6,0,2,0,0,2,0,-1,1,-1,-1,1
698,1,0,3,3,3,1,1,2,1,-1,-1,1,-1,1
699,2,1,6,2,1,1,0,1,0,-1,1,-1,1,-1
700,4,2,3,0,2,1,1,1,0,1,-1,-1,-1,1
701,2,1,3,0,2,1,0,1,0,-1,1,-1,-1,1
702,2,1,5,1,1,1,1,2,0,-1,-1,1,-1,1
703,2,0,3,0,2,0,1,1,0,-1,1,-1,1,-1
704,4,1,3,2,1,1,0,1,0,-1,-1,1,1,-1
705,3,3,6,2,1,1,1,1,0,-1,1,-1,1,-1
706,2,1,5,1,3,0,1,1,1,1,-1,-1,-1,1
707,3,1,6,2,2,1,0,1,1,-1,-1,1,1,-1
708,3,0,5,2,1,1,0,1,0,-1,1,-1,-1,1
709,3,0,7,0,2,1,0,1,0,-1,1,-1,-1,1
710,2,1,5,2,2,0,1,2,0,-1,-1,1,-1,1
711,2,0,4,2,1,1,1,2,0,-1,-1,1,1,-1
712,2,1,2,2,2,1,0,2,0,-1,1,-1,-1,1
713,4,1,3,2,2,0,1,1,0,-1,-1,1,1,-1
714,2,2,3,2,1,1,0,1,1,-1,1,-1,-1,1
715,4,0,5,0,2,1,0,1,0,1,-1,-1,-1,1
716,2,1,4,2,1,1,0,2,0,1,-1,-1,-1,1
717,4,1,3,2,1,1,1,2,0,-1,1,-1,-1,1
718,4,1,3,1,1,0,1,1,0,-1,-1,1,-1,1
719,2,0,2,2,1,1,1,1,0,-1,-1,1,1,-1
720,2,1,6,2,1,0,0,1,0,-1,1,-1,-1,1
721,2,2,5,1,2,1,0,2,1,-1,-1,1,1,-1
722,1,1,6,2,2,1,0,2,0,-1,1,-1,-1,1
723,1,1,5,0,2,1,0,1,0,-1,1,-1,1,-1
724,2,2,4,2,1,0,1,1,1,1,-1,-1,1,-1
725,4,0,7,0,2,0,0,2,0,-1,1,-1,1,-1
726,4,0,5,0,1,1,0,1,0,-1,1,-1,1,-1
727,2,0,5,2,1,0,1,1,0,-1,1,-1,-1,1
728,4,1,4,2,4,1,0,1,1,-1,-1,1,-1,1
729,1,0,5,0,2,0,1,2,0,-1,1,-1,1,-1
730,3,0,3,2,2,1,1,1,0,-1,-1,1,1,-1
731,1,1,2,3,3,1,0,1,1,-1,1,-1,-1,1
732,2,1,3,3,2,1,0,1,0,-1,-1,1,1,-1
733,484,1,3,0,2,1,1,1,0,-1,1,-1,-1,1
734,4,0,3,0,1,1,1,1,0,1,-1,-1,1,-1
735,2,0,4,0,2,1,1,1,0,1,-1,-1,-1,1
736,3,1,5,2,1,1,1,2,0,1,-1,-1,-1,1
737,1,2,7,0,2,1,1,1,0,-1,1,-1,1,-1
738,4,1,5,2,1,1,1,2,0,1,-1,-1,-1,1
739,2,1,3,2,1,0,1,1,0,-1,1,-1,1,-1
740,2,2,5,0,2,1,1,1,0,1,-1,-1,1,-1
741,3,1,3,0,2,1,1,1,0,-1,1,-1,-1,1
742,2,2,3,2,1,1,0,2,1,-1,1,-1,-1,1
743,4,1,6,2,2,0,0,1,0,-1,1,-1,1,-1
744,2,1,6,1,1,1,1,1,0,-1,1,-1,-1,1
745,3,1,5,2,1,1,1,1,0,1,-1,-1,1,-1
746,3,1,5,0,2,1,0,2,0,-1,1,-1,1,-1
747,2,1,2,1,1,1,0,2,0,-1,1,-1,-1,1
748,4,1,4,2,2,0,1,2,0,-1,1,-1,1,-1
749,2,1,4,1,1,1,0,1,0,-1,-1,1,1,-1
750,3,1,3,3,1,1,1,1,0,1,-1,-1,1,-1
751,2,0,5,0,2,1,0,1,0,-1,1,-1,-1,1
752,2,1,6,2,2,1,0,2,0,-1,-1,1,-1,1
753,4,1,3,2,4,1,1,2,1,-1,-1,1,1,-1
754,3,3,3,0,2,1,0,2,0,-1,1,-1,1,-1
755,4,1,4,3,1,1,1,2,0,-1,1,-1,1,-1
756,4,2,3,1,2,1,1,1,0,1,-1,-1,1,-1
757,2,2,5,2,1,0,1,1,0,-1,1,-1,1,-1
758,3,0,7,0,2,1,1,1,0,-1,1,-1,-1,1
759,1,1,4,1,1,0,1,1,0,-1,1,-1,-1,1
760,3,0,6,2,1,1,0,2,1,-1,-1,1,-1,1
761,4,1,5,2,1,1,1,2,1,-1,-1,1,1,-1
762,3,0,4,0,1,1,0,1,0,-1,1,-1,-1,1
763,4,0,5,0,2,1,0,1,0,-1,1,-1,-1,1
764,4,1,3,2,1,1,0,1,0,-1,-1,1,-1,1
765,2,1,5,2,2,1,1,2,0,-1,-1,1,1,-1
766,3,0,3,0,2,1,1,2,0,1,-1,-1,-1,1
767,1,75,6,1,1,1,1,2,0,-1,-1,1,1,-1
768,2,1,3,2,2,1,1,1,0,-1,-1,1,-1,1
769,3,0,3,2,1,0,0,2,0,-1,1,-1,1,-1
770,3,0,5,1,1,1,0,1,1,1,-1,-1,-1,1
771,4,0,3,0,2,0,0,2,0,-1,1,-1,1,-1
772,2,2,5,2,1,1,1,1,0,-1,1,-1,-1,1
773,4,1,3,0,1,0,1,1,0,-1,1,-1,1,-1
774,1,1,3,0,1,1,0,2,0,-1,1,-1,1,-1
775,3,1,2,2,2,1,1,1,0,-1,-1,1,1,-1
776,2,1,3,0,1,1,0,1,0,-1,1,-1,1,-1
777,2,1,5,0,2,1,0,1,0,1,-1,-1,-1,1
778,2,0,7,2,1,1,0,2,0,-1,-1,1,-1,1
779,4,0,6,0,2,1,1,2,0,-1,1,-1,1,-1
780,2,1,3,2,1,0,1,1,0,-1,-1,1,1,-1
781,3,0,5,2,2,1,0,2,0,-1,-1,1,1,-1
782,1,1,4,1,2,1,0,1,0,1,-1,-1,-1,1
783,3,1,5,0,1,1,1,1,0,-1,1,-1,1,-1
784,1,1,6,2,2,1,1,2,0,-1,-1,1,1,-1
785,2,3,5,1,1,0,1,2,0,-1,1,-1,-1,1
786,2,2,2,2,1,1,0,1,1,-1,-1,1,1,-1
787,4,3,3,3,2,0,1,1,0,-1,1,-1,-1,1
788,3,1,3,0,2,1,0,1,1,1,-1,-1,-1,1
789,3,0,6,0,2,0,1,2,0,-1,1,-1,-1,1
790,496,1,6,3,1,1,0,2,1,-1,1,-1,1,-1
791,2,1,5,3,1,0,1,2,1,-1,1,-1,1,-1
792,2,1,6,1,1,1,0,1,0,-1,1,-1,1,-1
793,2,1,5,0,2,0,1,2,0,1,-1,-1,1,-1
794,2,3,6,2,1,0,0,2,1,-1,1,-1,-1,1
795,2,0,5,1,1,1,0,1,0,1,-1,-1,-1,1
796,3,1,7,1,1,1,0,1,0,-1,-1,1,-1,1
797,3,1,6,2,1,1,1,1,0,1,-1,-1,-1,1
798,4,0,3,3,1,1,1,2,0,-1,-1,1,1,-1
799,3,1,2,0,2,0,0,2,0,-1,1,-1,-1,1
800,3,0,5,0,1,0,1,2,0,-1,1,-1,-1,1
801,4,2,3,0,2,0,0,2,0,-1,1,-1,-1,1
802,1,2,5,2,2,1,0,1,0,-1,-1,1,1,-1
803,3,2,5,2,2,0,0,1,1,-1,1,-1,-1,1
804,4,0,5,0,3,1,1,2,0,-1,1,-1,1,-1
805,4,0,5,2,2,1,0,1,0,-1,1,-1,1,-1
806,2,1,5,2,1,0,0,1,0,-1,1,-1,-1,1
807,2,0,4,2,1,0,1,2,0,1,-1,-1,-1,1
808,3,1,6,2,2,0,1,2,0,-1,1,-1,1,-1
809,3,1,6,2,1,1,0,1,0,-1,1,-1,1,-1
810,3,1,5,0,2,1,0,1,0,1,-1,-1,-1,1
811,3,1,6,0,2,0,0,2,0,1,-1,-1,1,-1
812,2,1,4,2,2,1,1,2,0,-1,-1,1,1,-1
813,3,0,5,2,2,0,0,2,0,-1,-1,1,1,-1
814,2,2,5,2,2,1,1,2,0,-1,1,-1,-1,1
815,2,0,6,1,2,0,1,1,0,-1,-1,1,1,-1
816,3,0,3,0,2,1,0,1,0,-1,1,-1,-1,1
817,4,0,6,0,2,0,0,1,0,-1,1,-1,1,-1
818,1,1,5,2,2,1,0,1,0,1,-1,-1,1,-1
819,2,0,5,2,1,0,0,2,0,-1,-1,1,1,-1
820,2,1,7,0,2,1,1,2,0,1,-1,-1,1,-1
821,2,2,5,2,2,1,1,1,0,-1,-1,1,1,-1
822,2,0,3,1,2,1,0,2,0,-1,-1,1,-1,1
823,1,1,5,2,1,0,1,2,1,-1,-1,1,-1,1
824,2,0,5,0,2,0,0,1,0,1,-1,-1,1,-1
825,3,2,3,0,1,0,0,1,0,-1,1,-1,1,-1
826,2,1,6,0,2,0,1,1,0,-1,1,-1,1,-1
827,3,0,6,2,1,1,0,1,0,-1,-1,1,1,-1
828,4,1,4,2,2,1,0,2,0,-1,-1,1,-1,1
829,4,0,2,2,2,0,1,2,0,1,-1,-1,1,-1
830,2,0,7,0,1,1,1,1,1,1,-1,-1,1,-1
831,3,0,4,0,3,1,0,2,0,1,-1,-1,1,-1
832,3,0,4,0,2,1,0,1,0,-1,1,-1,1,-1
833,2,1,5,0,1,1,0,2,1,1,-1,-1,1,-1
834,3,0,5,0,1,1,0,1,0,-1,1,-1,-1,1
835,3,73,5,0,2,1,1,1,0,-1,1,-1,-1,1
836,2,1,4,2,1,1,0,1,1,-1,1,-1,1,-1
837,1,1,4,2,1,1,1,1,1,-1,1,-1,1,-1
838,2,1,5,1,1,0,0,1,0,1,-1,-1,-1,1
